 ,Label,Area1,Mean1,Min1,Max1,X1,Y1,IntDen1,%Area1,RawIntDen1,MinThr1,MaxThr1,Area2,Mean2,Min2,Max2,X2,Y2,IntDen2,%Area2,RawIntDen2,MinThr2,MaxThr2,Area3,Mean3,Min3,Max3,X3,Y3,IntDen3,%Area3,RawIntDen3,MinThr3,MaxThr3,Area4,Mean4,Min4,Max4,X4,Y4,IntDen4,%Area4,RawIntDen4,MinThr4,MaxThr4
11,C2-Mesh_4.15.26_multisite_glutamate_40ulfaprox_0086_registered.tif,9681,28.240,1.224E-15,154.668,382.500,180.500,273390.625,100,273390.625,-3.403E38,3.4e38,9681,25.280,-1.239E-15,171.527,255.500,392.500,244740.328,100,244740.328,-3.403E38,3.4e38,9681,28.451,-2.922E-15,218.167,166.500,317.500,275436.625,100,275436.625,-3.403E38,3.4e38,9681,32.764,-4.003E-16,232.453,120.500,210.500,317192.688,100,317192.688,-3.403E38,3.4e38
12,C2-Mesh_4.15.26_multisite_glutamate_40ulfaprox_0086_registered.tif,9681,29.030,4.157E-15,170.679,382.500,180.500,281041.969,100,281041.969,-3.403E38,3.4e38,9681,25.126,-4.125E-15,188.904,255.500,392.500,243246.000,100,243246.000,-3.403E38,3.4e38,9681,29.682,-2.115E-15,178.897,166.500,317.500,287351.500,100,287351.500,-3.403E38,3.4e38,9681,35.456,-1.306E-14,187.971,120.500,210.500,343252.562,100,343252.562,-3.403E38,3.4e38
13,C2-Mesh_4.15.26_multisite_glutamate_40ulfaprox_0086_registered.tif,9681,28.261,-1.623E-15,180.640,382.500,180.500,273593.031,100,273593.031,-3.403E38,3.4e38,9681,24.445,1.394E-15,192.150,255.500,392.500,236652.938,100,236652.938,-3.403E38,3.4e38,9681,29.155,-1.508E-15,201.465,166.500,317.500,282248.281,100,282248.281,-3.403E38,3.4e38,9681,34.843,3.019E-15,246.278,120.500,210.500,337311.938,100,337311.938,-3.403E38,3.4e38
14,C2-Mesh_4.15.26_multisite_glutamate_40ulfaprox_0086_registered.tif,9681,28.140,1.440E-15,142.317,382.500,180.500,272424.656,100,272424.656,-3.403E38,3.4e38,9681,25.744,-4.351E-15,170.700,255.500,392.500,249228.625,100,249228.625,-3.403E38,3.4e38,9681,30.661,4.898E-15,206.577,166.500,317.500,296825.688,100,296825.688,-3.403E38,3.4e38,9681,31.854,-4.145E-15,221.616,120.500,210.500,308374.812,100,308374.812,-3.403E38,3.4e38
15,C2-Mesh_4.15.26_multisite_glutamate_40ulfaprox_0086_registered.tif,9681,27.865,9.007E-16,177.745,382.500,180.500,269759.469,100,269759.469,-3.403E38,3.4e38,9681,24.952,-2.218E-15,167.404,255.500,392.500,241556.734,100,241556.734,-3.403E38,3.4e38,9681,29.923,1.261E-15,201.040,166.500,317.500,289688.469,100,289688.469,-3.403E38,3.4e38,9681,33.981,4.001E-15,182.887,120.500,210.500,328973.375,100,328973.375,-3.403E38,3.4e38
16,C2-Mesh_4.15.26_multisite_glutamate_40ulfaprox_0086_registered.tif,9681,29.096,-1.240E-15,142.469,382.500,180.500,281680.219,100,281680.219,-3.403E38,3.4e38,9681,24.935,-1.902E-15,182.261,255.500,392.500,241395.094,100,241395.094,-3.403E38,3.4e38,9681,29.052,-4.256E-16,212.417,166.500,317.500,281257.062,100,281257.062,-3.403E38,3.4e38,9681,37.568,-8.589E-16,203.613,120.500,210.500,363691.469,100,363691.469,-3.403E38,3.4e38
17,C2-Mesh_4.15.26_multisite_glutamate_40ulfaprox_0086_registered.tif,9681,28.442,4.190E-15,167.201,382.500,180.500,275346.938,100,275346.938,-3.403E38,3.4e38,9681,25.690,-5.982E-16,160.432,255.500,392.500,248707.219,100,248707.219,-3.403E38,3.4e38,9681,30.457,1.885E-15,227.534,166.500,317.500,294858.562,100,294858.562,-3.403E38,3.4e38,9681,33.378,-3.412E-15,191.315,120.500,210.500,323135.906,100,323135.906,-3.403E38,3.4e38
18,C2-Mesh_4.15.26_multisite_glutamate_40ulfaprox_0086_registered.tif,9681,28.659,2.390E-15,168.236,382.500,180.500,277445.125,100,277445.125,-3.403E38,3.4e38,9681,25.878,4.837E-16,156.761,255.500,392.500,250525.594,100,250525.594,-3.403E38,3.4e38,9681,28.808,-3.311E-16,176.756,166.500,317.500,278890.156,100,278890.156,-3.403E38,3.4e38,9681,32.926,6.726E-16,195.053,120.500,210.500,318756.188,100,318756.188,-3.403E38,3.4e38
19,C2-Mesh_4.15.26_multisite_glutamate_40ulfaprox_0086_registered.tif,9681,28.675,2.372E-15,133.611,382.500,180.500,277599.562,100,277599.562,-3.403E38,3.4e38,9681,25.366,-4.575E-15,155.590,255.500,392.500,245572.719,100,245572.719,-3.403E38,3.4e38,9681,28.649,2.425E-15,190.363,166.500,317.500,277353.406,100,277353.406,-3.403E38,3.4e38,9681,33.326,-6.886E-16,154.544,120.500,210.500,322625.781,100,322625.781,-3.403E38,3.4e38
20,C2-Mesh_4.15.26_multisite_glutamate_40ulfaprox_0086_registered.tif,9681,28.984,-8.131E-16,136.603,382.500,180.500,280596.500,100,280596.500,-3.403E38,3.4e38,9681,26.035,7.305E-16,164.514,255.500,392.500,252043.797,100,252043.797,-3.403E38,3.4e38,9681,29.493,-6.416E-15,291.593,166.500,317.500,285521.688,100,285521.688,-3.403E38,3.4e38,9681,34.372,-1.149E-14,232.578,120.500,210.500,332750.531,100,332750.531,-3.403E38,3.4e38
21,C2-Mesh_4.15.26_multisite_glutamate_40ulfaprox_0086_registered.tif,9681,29.103,7.623E-16,189.885,382.500,180.500,281750.094,100,281750.094,-3.403E38,3.4e38,9681,26.844,1.724E-15,172.703,255.500,392.500,259876.922,100,259876.922,-3.403E38,3.4e38,9681,27.937,7.170E-16,216.656,166.500,317.500,270461.875,100,270461.875,-3.403E38,3.4e38,9681,32.770,-7.672E-15,195.706,120.500,210.500,317243.000,100,317243.000,-3.403E38,3.4e38
22,C2-Mesh_4.15.26_multisite_glutamate_40ulfaprox_0086_registered.tif,9681,27.442,2.651E-15,161.638,382.500,180.500,265667.156,100,265667.156,-3.403E38,3.4e38,9681,26.273,-3.784E-18,144.162,255.500,392.500,254351.484,100,254351.484,-3.403E38,3.4e38,9681,28.892,-6.602E-15,205.531,166.500,317.500,279708.125,100,279708.125,-3.403E38,3.4e38,9681,33.514,-3.336E-15,176.515,120.500,210.500,324446.156,100,324446.156,-3.403E38,3.4e38
23,C2-Mesh_4.15.26_multisite_glutamate_40ulfaprox_0086_registered.tif,9681,27.409,-1.662E-15,139.752,382.500,180.500,265351.000,100,265351.000,-3.403E38,3.4e38,9681,25.065,7.000E-17,234.424,255.500,392.500,242655.344,100,242655.344,-3.403E38,3.4e38,9681,30.078,-3.216E-15,234.644,166.500,317.500,291181.188,100,291181.188,-3.403E38,3.4e38,9681,35.111,-1.226E-15,253.001,120.500,210.500,339909.375,100,339909.375,-3.403E38,3.4e38
24,C2-Mesh_4.15.26_multisite_glutamate_40ulfaprox_0086_registered.tif,9681,28.072,-7.818E-15,151.235,382.500,180.500,271762.938,100,271762.938,-3.403E38,3.4e38,9681,25.551,-1.138E-15,199.488,255.500,392.500,247361.562,100,247361.562,-3.403E38,3.4e38,9681,28.606,-3.948E-16,174.851,166.500,317.500,276933.656,100,276933.656,-3.403E38,3.4e38,9681,33.318,-4.033E-15,181.425,120.500,210.500,322546.750,100,322546.750,-3.403E38,3.4e38
25,C2-Mesh_4.15.26_multisite_glutamate_40ulfaprox_0086_registered.tif,9681,29.207,4.754E-15,182.550,382.500,180.500,282749.781,100,282749.781,-3.403E38,3.4e38,9681,26.060,9.526E-16,160.746,255.500,392.500,252284.656,100,252284.656,-3.403E38,3.4e38,9681,28.969,2.187E-15,230.133,166.500,317.500,280453.156,100,280453.156,-3.403E38,3.4e38,9681,34.174,-2.223E-15,189.712,120.500,210.500,330836.719,100,330836.719,-3.403E38,3.4e38
26,C2-Mesh_4.15.26_multisite_glutamate_40ulfaprox_0086_registered.tif,9681,30.877,3.912E-15,173.767,382.500,180.500,298915.938,100,298915.938,-3.403E38,3.4e38,9681,26.160,-1.658E-15,200.338,255.500,392.500,253259.734,100,253259.734,-3.403E38,3.4e38,9681,29.441,-6.910E-16,193.264,166.500,317.500,285017.250,100,285017.250,-3.403E38,3.4e38,9681,35.047,-5.230E-15,235.256,120.500,210.500,339291.000,100,339291.000,-3.403E38,3.4e38
27,C2-Mesh_4.15.26_multisite_glutamate_40ulfaprox_0086_registered.tif,9681,28.802,3.072E-15,163.379,382.500,180.500,278828.562,100,278828.562,-3.403E38,3.4e38,9681,25.343,-4.198E-16,171.465,255.500,392.500,245349.797,100,245349.797,-3.403E38,3.4e38,9681,29.596,-2.718E-15,193.501,166.500,317.500,286514.906,100,286514.906,-3.403E38,3.4e38,9681,33.432,5.971E-16,210.656,120.500,210.500,323650.719,100,323650.719,-3.403E38,3.4e38
28,C2-Mesh_4.15.26_multisite_glutamate_40ulfaprox_0086_registered.tif,9681,28.381,2.530E-15,161.614,382.500,180.500,274754.344,100,274754.344,-3.403E38,3.4e38,9681,25.287,-8.346E-16,142.968,255.500,392.500,244806.422,100,244806.422,-3.403E38,3.4e38,9681,28.684,-8.465E-16,192.512,166.500,317.500,277688.906,100,277688.906,-3.403E38,3.4e38,9681,32.756,8.657E-16,220.998,120.500,210.500,317107.344,100,317107.344,-3.403E38,3.4e38
29,C2-Mesh_4.15.26_multisite_glutamate_40ulfaprox_0086_registered.tif,9681,28.747,1.392E-15,154.355,382.500,180.500,278296.156,100,278296.156,-3.403E38,3.4e38,9681,24.855,-3.748E-15,220.526,255.500,392.500,240622.594,100,240622.594,-3.403E38,3.4e38,9681,29.583,-1.171E-15,213.144,166.500,317.500,286392.500,100,286392.500,-3.403E38,3.4e38,9681,34.532,6.188E-15,276.956,120.500,210.500,334306.406,100,334306.406,-3.403E38,3.4e38
30,C2-Mesh_4.15.26_multisite_glutamate_40ulfaprox_0086_registered.tif,9681,26.508,5.837E-16,149.753,382.500,180.500,256628.469,100,256628.469,-3.403E38,3.4e38,9681,25.337,-1.628E-15,224.602,255.500,392.500,245291.406,100,245291.406,-3.403E38,3.4e38,9681,28.864,-2.895E-15,172.218,166.500,317.500,279431.469,100,279431.469,-3.403E38,3.4e38,9681,32.106,-1.878E-15,188.502,120.500,210.500,310818.062,100,310818.062,-3.403E38,3.4e38
31,C2-Mesh_4.15.26_multisite_glutamate_40ulfaprox_0086_registered.tif,9681,30.744,3.544E-15,157.802,382.500,180.500,297629.906,100,297629.906,-3.403E38,3.4e38,9681,25.584,-9.031E-16,176.637,255.500,392.500,247678.016,100,247678.016,-3.403E38,3.4e38,9681,28.216,-9.184E-15,197.724,166.500,317.500,273159.781,100,273159.781,-3.403E38,3.4e38,9681,33.018,-5.792E-15,212.975,120.500,210.500,319646.031,100,319646.031,-3.403E38,3.4e38
32,C2-Mesh_4.15.26_multisite_glutamate_40ulfaprox_0086_registered.tif,9681,28.161,-2.246E-15,158.172,382.500,180.500,272624.250,100,272624.250,-3.403E38,3.4e38,9681,25.417,9.285E-15,179.954,255.500,392.500,246063.328,100,246063.328,-3.403E38,3.4e38,9681,30.754,2.190E-15,201.828,166.500,317.500,297728.656,100,297728.656,-3.403E38,3.4e38,9681,34.140,1.004E-16,251.506,120.500,210.500,330511.094,100,330511.094,-3.403E38,3.4e38
33,C2-Mesh_4.15.26_multisite_glutamate_40ulfaprox_0086_registered.tif,9681,28.751,-1.876E-19,171.170,382.500,180.500,278343.156,100,278343.156,-3.403E38,3.4e38,9681,26.797,4.988E-15,205.574,255.500,392.500,259422.922,100,259422.922,-3.403E38,3.4e38,9681,29.266,-2.768E-15,211.231,166.500,317.500,283320.969,100,283320.969,-3.403E38,3.4e38,9681,33.800,1.596E-15,224.312,120.500,210.500,327219.281,100,327219.281,-3.403E38,3.4e38
34,C2-Mesh_4.15.26_multisite_glutamate_40ulfaprox_0086_registered.tif,9681,30.862,-1.084E-15,200.996,382.500,180.500,298773.531,100,298773.531,-3.403E38,3.4e38,9681,26.192,-5.705E-16,159.607,255.500,392.500,253560.078,100,253560.078,-3.403E38,3.4e38,9681,30.692,3.812E-16,178.321,166.500,317.500,297129.781,100,297129.781,-3.403E38,3.4e38,9681,32.251,-5.286E-16,225.692,120.500,210.500,312217.344,100,312217.344,-3.403E38,3.4e38
35,C2-Mesh_4.15.26_multisite_glutamate_40ulfaprox_0086_registered.tif,9681,27.867,1.513E-15,181.203,382.500,180.500,269775.844,100,269775.844,-3.403E38,3.4e38,9681,25.711,-8.831E-15,187.886,255.500,392.500,248911.812,100,248911.812,-3.403E38,3.4e38,9681,29.106,-1.072E-15,204.061,166.500,317.500,281774.219,100,281774.219,-3.403E38,3.4e38,9681,35.055,-4.589E-15,212.779,120.500,210.500,339366.562,100,339366.562,-3.403E38,3.4e38
36,C2-Mesh_4.15.26_multisite_glutamate_40ulfaprox_0086_registered.tif,9681,27.931,1.640E-15,163.311,382.500,180.500,270402.500,100,270402.500,-3.403E38,3.4e38,9681,25.397,-2.098E-15,188.644,255.500,392.500,245864.203,100,245864.203,-3.403E38,3.4e38,9681,29.351,8.914E-16,168.583,166.500,317.500,284151.031,100,284151.031,-3.403E38,3.4e38,9681,33.307,2.581E-15,231.856,120.500,210.500,322444.438,100,322444.438,-3.403E38,3.4e38
37,C2-Mesh_4.15.26_multisite_glutamate_40ulfaprox_0086_registered.tif,9681,28.050,4.057E-15,132.311,382.500,180.500,271555.750,100,271555.750,-3.403E38,3.4e38,9681,26.199,1.880E-15,205.153,255.500,392.500,253628.188,100,253628.188,-3.403E38,3.4e38,9681,29.690,7.284E-16,169.254,166.500,317.500,287426.469,100,287426.469,-3.403E38,3.4e38,9681,33.707,-1.685E-15,230.029,120.500,210.500,326322.031,100,326322.031,-3.403E38,3.4e38
38,C2-Mesh_4.15.26_multisite_glutamate_40ulfaprox_0086_registered.tif,9681,27.890,2.017E-16,151.815,382.500,180.500,270005.281,100,270005.281,-3.403E38,3.4e38,9681,24.990,2.430E-15,140.486,255.500,392.500,241926.078,100,241926.078,-3.403E38,3.4e38,9681,28.381,-6.080E-15,197.739,166.500,317.500,274759.500,100,274759.500,-3.403E38,3.4e38,9681,34.855,9.198E-16,197.372,120.500,210.500,337429.625,100,337429.625,-3.403E38,3.4e38
39,C2-Mesh_4.15.26_multisite_glutamate_40ulfaprox_0086_registered.tif,9681,31.661,4.369E-15,186.013,382.500,180.500,306505.438,100,306505.438,-3.403E38,3.4e38,9681,25.099,1.776E-15,136.074,255.500,392.500,242980.109,100,242980.109,-3.403E38,3.4e38,9681,28.609,-1.576E-15,172.359,166.500,317.500,276962.875,100,276962.875,-3.403E38,3.4e38,9681,32.524,-2.932E-15,299.060,120.500,210.500,314864.656,100,314864.656,-3.403E38,3.4e38
40,C2-Mesh_4.15.26_multisite_glutamate_40ulfaprox_0086_registered.tif,9681,28.211,1.770E-15,162.323,382.500,180.500,273111.281,100,273111.281,-3.403E38,3.4e38,9681,25.474,-6.499E-16,237.970,255.500,392.500,246610.500,100,246610.500,-3.403E38,3.4e38,9681,30.025,5.877E-15,180.242,166.500,317.500,290667.469,100,290667.469,-3.403E38,3.4e38,9681,33.954,-1.718E-15,241.490,120.500,210.500,328704.500,100,328704.500,-3.403E38,3.4e38
41,C2-Mesh_4.15.26_multisite_glutamate_40ulfaprox_0086_registered.tif,9681,30.191,1.374E-15,162.100,382.500,180.500,292276.312,100,292276.312,-3.403E38,3.4e38,9681,25.727,2.981E-17,187.389,255.500,392.500,249063.766,100,249063.766,-3.403E38,3.4e38,9681,28.368,1.587E-15,206.350,166.500,317.500,274629.188,100,274629.188,-3.403E38,3.4e38,9681,32.254,-7.611E-16,226.186,120.500,210.500,312250.375,100,312250.375,-3.403E38,3.4e38
42,C2-Mesh_4.15.26_multisite_glutamate_40ulfaprox_0086_registered.tif,9681,28.203,-1.750E-15,147.574,382.500,180.500,273035.281,100,273035.281,-3.403E38,3.4e38,9681,25.858,5.110E-16,192.943,255.500,392.500,250327.812,100,250327.812,-3.403E38,3.4e38,9681,28.962,1.171E-15,180.516,166.500,317.500,280383.906,100,280383.906,-3.403E38,3.4e38,9681,34.932,-5.979E-16,191.048,120.500,210.500,338178.719,100,338178.719,-3.403E38,3.4e38
43,C2-Mesh_4.15.26_multisite_glutamate_40ulfaprox_0086_registered.tif,9681,27.868,3.547E-15,145.104,382.500,180.500,269790.719,100,269790.719,-3.403E38,3.4e38,9681,25.400,2.841E-16,170.836,255.500,392.500,245894.609,100,245894.609,-3.403E38,3.4e38,9681,29.479,3.096E-15,235.365,166.500,317.500,285390.344,100,285390.344,-3.403E38,3.4e38,9681,33.378,6.262E-16,222.754,120.500,210.500,323133.250,100,323133.250,-3.403E38,3.4e38
44,C2-Mesh_4.15.26_multisite_glutamate_40ulfaprox_0086_registered.tif,9681,28.824,7.052E-16,192.420,382.500,180.500,279044.219,100,279044.219,-3.403E38,3.4e38,9681,25.652,-2.183E-16,185.703,255.500,392.500,248332.750,100,248332.750,-3.403E38,3.4e38,9681,29.217,2.552E-15,188.231,166.500,317.500,282854.594,100,282854.594,-3.403E38,3.4e38,9681,33.589,-1.255E-15,205.988,120.500,210.500,325174.500,100,325174.500,-3.403E38,3.4e38
45,C2-Mesh_4.15.26_multisite_glutamate_40ulfaprox_0086_registered.tif,9681,29.340,8.430E-16,203.822,382.500,180.500,284041.625,100,284041.625,-3.403E38,3.4e38,9681,26.147,1.408E-15,177.289,255.500,392.500,253127.688,100,253127.688,-3.403E38,3.4e38,9681,28.147,5.506E-16,197.430,166.500,317.500,272487.188,100,272487.188,-3.403E38,3.4e38,9681,33.569,-2.991E-15,237.446,120.500,210.500,324985.281,100,324985.281,-3.403E38,3.4e38
46,C2-Mesh_4.15.26_multisite_glutamate_40ulfaprox_0086_registered.tif,9681,28.973,6.754E-16,179.185,382.500,180.500,280487.406,100,280487.406,-3.403E38,3.4e38,9681,25.863,-4.864E-15,162.396,255.500,392.500,250378.359,100,250378.359,-3.403E38,3.4e38,9681,28.192,-3.394E-15,167.650,166.500,317.500,272928.938,100,272928.938,-3.403E38,3.4e38,9681,33.977,-1.524E-14,223.005,120.500,210.500,328936.094,100,328936.094,-3.403E38,3.4e38
47,C2-Mesh_4.15.26_multisite_glutamate_40ulfaprox_0086_registered.tif,9681,28.827,-1.748E-16,166.550,382.500,180.500,279074.250,100,279074.250,-3.403E38,3.4e38,9681,26.381,-3.166E-15,224.498,255.500,392.500,255389.953,100,255389.953,-3.403E38,3.4e38,9681,29.969,-4.718E-15,169.004,166.500,317.500,290129.688,100,290129.688,-3.403E38,3.4e38,9681,34.029,-1.830E-15,208.880,120.500,210.500,329436.938,100,329436.938,-3.403E38,3.4e38
48,C2-Mesh_4.15.26_multisite_glutamate_40ulfaprox_0086_registered.tif,9681,29.748,-1.559E-15,188.292,382.500,180.500,287995.031,100,287995.031,-3.403E38,3.4e38,9681,26.333,-9.889E-16,186.237,255.500,392.500,254926.672,100,254926.672,-3.403E38,3.4e38,9681,30.011,-2.442E-15,224.714,166.500,317.500,290534.531,100,290534.531,-3.403E38,3.4e38,9681,32.241,-1.258E-15,222.737,120.500,210.500,312128.000,100,312128.000,-3.403E38,3.4e38
49,C2-Mesh_4.15.26_multisite_glutamate_40ulfaprox_0086_registered.tif,9681,29.456,6.893E-16,198.654,382.500,180.500,285163.094,100,285163.094,-3.403E38,3.4e38,9681,25.775,1.353E-15,142.362,255.500,392.500,249523.438,100,249523.438,-3.403E38,3.4e38,9681,29.262,1.424E-16,222.968,166.500,317.500,283282.562,100,283282.562,-3.403E38,3.4e38,9681,33.527,-6.137E-15,205.514,120.500,210.500,324570.375,100,324570.375,-3.403E38,3.4e38
50,C2-Mesh_4.15.26_multisite_glutamate_40ulfaprox_0086_registered.tif,9681,28.787,2.635E-16,181.976,382.500,180.500,278686.562,100,278686.562,-3.403E38,3.4e38,9681,25.930,9.347E-16,285.651,255.500,392.500,251024.531,100,251024.531,-3.403E38,3.4e38,9681,29.838,-2.323E-15,259.874,166.500,317.500,288865.906,100,288865.906,-3.403E38,3.4e38,9681,34.593,-2.938E-16,249.165,120.500,210.500,334890.250,100,334890.250,-3.403E38,3.4e38
51,C2-Mesh_4.15.26_multisite_glutamate_40ulfaprox_0086_registered.tif,9681,27.050,1.377E-15,152.911,382.500,180.500,261874.000,100,261874.000,-3.403E38,3.4e38,9681,25.583,-8.364E-16,174.154,255.500,392.500,247667.953,100,247667.953,-3.403E38,3.4e38,9681,29.778,-1.031E-15,197.353,166.500,317.500,288285.438,100,288285.438,-3.403E38,3.4e38,9681,35.027,-5.010E-15,181.801,120.500,210.500,339096.250,100,339096.250,-3.403E38,3.4e38
52,C2-Mesh_4.15.26_multisite_glutamate_40ulfaprox_0086_registered.tif,9681,27.249,-4.608E-16,161.702,382.500,180.500,263801.125,100,263801.125,-3.403E38,3.4e38,9681,25.020,-9.454E-16,151.149,255.500,392.500,242216.391,100,242216.391,-3.403E38,3.4e38,9681,29.045,9.610E-16,219.820,166.500,317.500,281180.531,100,281180.531,-3.403E38,3.4e38,9681,32.440,-2.972E-15,211.259,120.500,210.500,314048.688,100,314048.688,-3.403E38,3.4e38
53,C2-Mesh_4.15.26_multisite_glutamate_40ulfaprox_0086_registered.tif,9681,29.273,-2.785E-16,167.101,382.500,180.500,283389.562,100,283389.562,-3.403E38,3.4e38,9681,25.556,2.274E-15,176.196,255.500,392.500,247403.641,100,247403.641,-3.403E38,3.4e38,9681,29.174,-3.455E-15,224.229,166.500,317.500,282435.750,100,282435.750,-3.403E38,3.4e38,9681,34.191,6.382E-16,250.537,120.500,210.500,330998.594,100,330998.594,-3.403E38,3.4e38
54,C2-Mesh_4.15.26_multisite_glutamate_40ulfaprox_0086_registered.tif,9681,28.000,-2.730E-15,196.374,382.500,180.500,271064.781,100,271064.781,-3.403E38,3.4e38,9681,24.735,1.118E-15,203.216,255.500,392.500,239463.312,100,239463.312,-3.403E38,3.4e38,9681,30.649,5.568E-17,173.875,166.500,317.500,296713.375,100,296713.375,-3.403E38,3.4e38,9681,33.064,-3.122E-15,166.522,120.500,210.500,320093.156,100,320093.156,-3.403E38,3.4e38
